Park.Code,Park.Name,Category,Category.Sort,Order,Family,Taxon.Code,TSN,Taxon.Record.Status,Scientific.Name,Common.Name,Synonyms,Occurrence
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Caryophyllaceae,117118,20045,Active,Silene antirrhina,sleepy catchfly,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Caryophyllaceae,118166,20067,Active,Silene gallica,windmill pink,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Caryophyllaceae,105606,20079,Active,Silene laciniata ssp. major,indian pink,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Caryophyllaceae,106365,20089,Active,Silene multinervia,many-nerved catchfly,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Caryophyllaceae,109965,20137,Active,Silene verecunda,Dolores campion,Silene verecunda ssp. platyota,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Caryophyllaceae,164019,505306,Active,Spergula arvensis,corn spurry,Spergula arvensis ssp. arvensis,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Caryophyllaceae,849165,823561,Active,Spergularia bocconi,Boccone's sandspurry,Spergularia bocconii,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Caryophyllaceae,111665,20158,Active,Spergularia macrotheca,sticky sandspurry,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Caryophyllaceae,216712,530505,Active,Spergularia macrotheca var. leucantha,sticky sandspurry,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Caryophyllaceae,216716,530507,Active,Spergularia macrotheca var. macrotheca,large-flowered sand spurry,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Caryophyllaceae,110930,20152,Active,Spergularia marina,salt-marsh sand spurry,Spergularia marina var. marina,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Caryophyllaceae,111710,20162,Active,Spergularia villosa,hairy sandspurry,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Caryophyllaceae,112457,20169,Active,Stellaria media,common chickweed,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Caryophyllaceae,113337,20188,Active,Stellaria nitens,shiny chickweed,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Caryophyllaceae,199635,521989,Active,Stellaria pallida,lesser chickweed,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Frankeniaceae,159994,502648,Active,Frankenia salina,alkali heath,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Montiaceae,116410,20463,Active,Calandrinia breweri,Brewer's red maids,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Montiaceae,116421,20464,Active,Calandrinia ciliata,red maids,Calandrinia ciliata var. menziesii,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Montiaceae,116856,20467,Active,Calyptridium monandrum,sand cress,Cistanthe monandra,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Montiaceae,154805,501559,Active,Cistanthe maritima,seaside calandrinia,Calandrinia maritima,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Montiaceae,203969,525123,Active,Claytonia exigua ssp. exigua,pale claytonia,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Montiaceae,109689,20388,Active,Claytonia gypsophiloides,coast range claytonia,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Montiaceae,203975,525126,Active,Claytonia parviflora ssp. parviflora,streambank springbeauty,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Montiaceae,203979,525128,Active,Claytonia parviflora ssp. viridis,streambank springbeauty,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Montiaceae,203984,525130,Active,Claytonia perfoliata ssp. mexicana,miner's lettuce,"Claytonia perfoliata, Claytonia perfoliata ssp. perfoliata",Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Montiaceae,215809,528772,Active,Lewisia rediviva var. rediviva,bitter root,Lewisia rediviva,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Montiaceae,111335,20404,Active,Montia fontana,water blinks,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Nyctaginaceae,103697,19562,Active,Abronia maritima,red sand verbena,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Nyctaginaceae,105816,19573,Active,Abronia umbellata ssp. umbellata,pink sand verbena,Abronia umbellata,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Nyctaginaceae,776592,895431,Active,Mirabilis jalapa var. jalapa,four-o'clock,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Nyctaginaceae,776597,895436,Active,Mirabilis laevis var. crassifolia,wishbone bush,"Mirabilis californica, Mirabilis californica var. californica",Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Phytolaccaceae,100484,19523,Active,Phytolacca americana,American pokeweed,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Plumbaginaceae,121533,21332,Active,Limonium californicum,Western marsh-rosemary,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Plumbaginaceae,121535,21334,Active,Limonium perezii,sea-lavender,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Plumbaginaceae,121537,21336,Active,Limonium sinuatum,wavyleaf sea lavender,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Polygonaceae,119181,21021,Active,Chorizanthe parryi,San Bernardino spineflower,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Polygonaceae,209467,527349,Active,Chorizanthe parryi var. fernandina,San Fernando Valley spineflower,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Polygonaceae,209470,527350,Active,Chorizanthe parryi var. parryi,Parry's spineflower,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Polygonaceae,119189,21029,Active,Chorizanthe staticoides,Turkish rugging,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Polygonaceae,119216,21053,Active,Emex spinosa,devil's thorn,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Polygonaceae,119229,21065,Active,Eriogonum angulosum,anglestem buckwheat,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Polygonaceae,119795,21092,Active,Eriogonum cinereum,ashy leaf buckwheat,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Polygonaceae,102433,195439,Active,Eriogonum cithariforme var. agninum,Cithara buckwheat,Eriogonum cithariforme,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Polygonaceae,119810,21105,Active,Eriogonum crocatum,Conejo Buckwheat,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Polygonaceae,884538,823915,Active,Eriogonum elongatum var. elongatum,wand buckwheat,Eriogonum elongatum,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Polygonaceae,209061,527989,Active,Eriogonum fasciculatum var. foliolosum,California buckwheat,"Eriogonum fasciculatum, Eriogonum fasciculatum var. fasciculatum, Eriogonum fasciculatum ssp. foliolosum",Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Polygonaceae,102474,195476,Active,Eriogonum gracile var. gracile,slender buckwheat,Eriogonum gracile,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Polygonaceae,120736,21217,Active,Eriogonum parvifolium,sea-cliff buckwheat,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Polygonaceae,209553,528027,Active,Eriogonum wrightii var. membranaceum,Wright's buckwheat,"Eriogonum wrightii ssp. membranaceum, Eriogonum wrightii",Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Polygonaceae,120818,21291,Active,Lastarriaea coriacea,leather spineflower,Chorizanthe coriacea,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Polygonaceae,120820,21293,Active,Mucronea californica,California chorizanthe,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Polygonaceae,211556,529256,Active,Nemacaulis denudata var. denudata,cottonheads,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Polygonaceae,191626,518723,Active,Persicaria amphibia,water smartweed,"Persicaria amphibia var. emersa, Polygonum amphibium var. emersum",Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Polygonaceae,191647,518733,Active,Persicaria hydropiperoides,waterpepper,Polygonum hydropiperoides,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Polygonaceae,191651,518735,Active,Persicaria lapathifolia,willow weed,Polygonum lapathifolium,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Polygonaceae,848107,823821,Active,Persicaria maculosa,lady's thumb,Polygonum persicaria,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Polygonaceae,191680,518749,Active,Persicaria punctata,dotted smartweed,Polygonum punctatum,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Polygonaceae,118714,20873,Active,Polygonum argyrocoleon,Persian knotweed,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Polygonaceae,888566,823866,Active,Polygonum aviculare ssp. depressum,common knotweed,"Polygonum aviculare, Polygonum arenastrum",Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Polygonaceae,121516,21317,Active,Pterostegia drymarioides,thread stem,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Polygonaceae,115834,20934,Active,Rumex acetosella,sheep sorrel,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Polygonaceae,193527,520624,Active,Rumex californicus,California willow dock,Rumex salicifolius var. denticulatus,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Polygonaceae,115856,20936,Active,Rumex conglomeratus,sharp dock,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Polygonaceae,193529,520625,Active,Rumex crassus,willow dock,Rumex salicifolius var. crassus,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Polygonaceae,115867,20937,Active,Rumex crispus,curly dock,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Polygonaceae,118432,20963,Active,Rumex kerneri,Kerner's dock,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Polygonaceae,115889,20939,Active,Rumex obtusifolius,bitter dock,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Polygonaceae,193542,520631,Active,Rumex persicarioides,yellow dock,"Rumex maritimus, Rumex maritimus var. fueginus",Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Polygonaceae,117261,20942,Active,Rumex pulcher,fiddle dock,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Polygonaceae,119128,20974,Active,Rumex salicifolius,willow dock,Rumex salicifolius var. salicifolius,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Polygonaceae,119131,20977,Active,Rumex stenophyllus,narrowleaf dock,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Polygonaceae,119136,20981,Active,Rumex violascens,violet dock,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Portulacaceae,113142,20422,Active,Portulaca oleracea,purslane,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Tamaricaceae,117475,22304,Active,Tamarix gallica,tamarisk,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Caryophyllales,Tamaricaceae,117482,22310,Active,Tamarix ramosissima,"saltcedar, tamarisk",,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Ceratophyllales,Ceratophyllaceae,87829,18403,Active,Ceratophyllum demersum,common hornwort,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Cornales,Cornaceae,130560,27808,Active,Cornus glabrata,brown dogwood,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Cornales,Loasaceae,159699,503779,Active,Mentzelia laevicaulis,smoothstem blazing star,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Cornales,Loasaceae,159710,503784,Active,Mentzelia micrantha,stick-leaf,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Cucurbitales,Cucurbitaceae,118483,22368,Active,Cucurbita foetidissima,calabazilla,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Cucurbitales,Cucurbitaceae,208212,527581,Active,Cucurbita pepo var. pepo,field pumpkin,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Cucurbitales,Cucurbitaceae,118509,22391,Active,Marah fabaceus,California manroot,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Cucurbitales,Cucurbitaceae,118512,22394,Active,Marah macrocarpus,wild cucumber,Marah macrocarpus var. macrocarpus,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Cucurbitales,Datiscaceae,118448,22336,Active,Datisca glomerata,Durango root,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Dipsacales,Adoxaceae,889344,823527,Active,Sambucus nigra ssp. caerulea,elderberry,Sambucus mexicana,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Dipsacales,Caprifoliaceae,211329,528895,Active,Lonicera hispidula var. vacillans,California honeysuckle,Lonicera hispidula,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Dipsacales,Caprifoliaceae,211343,528901,Active,Lonicera subspicata var. denudata,chaparral honeysuckle,"Lonicera subspicata var. johnstonii, Lonicera subspicata",Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Dipsacales,Caprifoliaceae,131726,35335,Active,Symphoricarpos mollis,snowberry,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Dipsacales,Dipsacaceae,133535,35404,Active,Dipsacus fullonum,wild teasel,Dipsacus sylvestris,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Dipsacales,Valerianaceae,131769,35374,Active,Centranthus ruber,red valerian,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Dipsacales,Valerianaceae,131771,35376,Active,Plectritis ciliosa,long-spurred plectritic,Plectritis ciliosa ssp. insignis,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Equisetales,Equisetaceae,79672,17152,Active,Equisetum arvense,"common horsetail, field horsetail, scouringrush, western horsetail",,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Equisetales,Equisetaceae,205427,525635,Active,Equisetum hyemale ssp. affine,common scouring rush,"Equisetum hyemale var. affine, Equisetum hyemale",Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Equisetales,Equisetaceae,79716,17156,Active,Equisetum laevigatum,smooth scouring-rush,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Equisetales,Equisetaceae,80608,17164,Active,Equisetum telmateia ssp. braunii,giant horsetail,"Equisetum telmateia var. braunii, Equisetum telmateia",Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Equisetales,Equisetaceae,156896,502336,Active,Equisetum X ferrissii,Ferriss' horsetail,Equisetum ferrissi,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Ericales,Ericaceae,127207,23484,Active,Arctostaphylos glandulosa,Eastwood manzanita,"Arctostaphylos glandulosa ssp. glandulosa, Arctostaphylos glandulosa ssp. mollis",Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Ericales,Ericaceae,127208,23485,Active,Arctostaphylos glauca,bigberry manzanita,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Ericales,Ericaceae,203517,523882,Active,Comarostaphylis diversifolia ssp. planifolia,summer holly,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Ericales,Ericaceae,119371,23735,Active,Xylococcus bicolor,mission manzanita,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Ericales,Polemoniaceae,138934,31032,Active,Allophyllum divaricatum,purple false gilyflower,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Ericales,Polemoniaceae,138932,31030,Active,Allophyllum glutinosum,stinky gilia,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Ericales,Polemoniaceae,138956,31052,Active,Eriastrum densifolium ssp. elongatum,perennial wool star,Eriastrum densifolium,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Ericales,Polemoniaceae,138968,31063,Active,Eriastrum filifolium,threadleaf wool-star,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Ericales,Polemoniaceae,138973,31068,Active,Eriastrum sapphirinum,sapphire wool star,"Eriastrum sapphirinum ssp. dasyanthum, Eriastrum sapphirinum ssp. sapphirinum",Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Ericales,Polemoniaceae,139800,31095,Active,Gilia achilleifolia,California gilia,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Ericales,Polemoniaceae,139808,31101,Active,Gilia angelensis,angel's gilia,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Ericales,Polemoniaceae,139816,31109,Active,Gilia capitata ssp. abrotanifolia,globe gilia,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Ericales,Polemoniaceae,139825,31117,Active,Gilia clivorum,purplespot gilia,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Ericales,Polemoniaceae,829276,845273,Active,Leptosiphon ciliatus,whisker brush,Linanthus ciliatus,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Ericales,Polemoniaceae,770799,-9801104,Inactive,Leptosiphon liniflorus,flax-flowered linanthus,"Linanthus liniflorus ssp. pharnaceoides, Linanthus liniflorus",Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Ericales,Polemoniaceae,829291,845288,Active,Leptosiphon parviflorus,linanthus,"Linanthus parviflorus, Linanthus androsaceus ssp. micranthus",Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Ericales,Polemoniaceae,887363,845311,Active,Leptosiphon pygmaeus ssp. continentalis,white-flowered pygmy linanthus,Linanthus pygmaeus ssp. continentalis,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Ericales,Polemoniaceae,829298,845295,Active,Linanthus californicus,prickly phlox,"Leptodactylon californicum ssp. glandulosum, Leptodactylon californicum, Leptodactylon californicum ssp. californicum",Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Ericales,Polemoniaceae,127620,31298,Active,Linanthus dianthiflorus,ground-pink,Linanthus dianthiflorus ssp. dianthiflorus,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Ericales,Polemoniaceae,127633,31309,Active,Microsteris gracilis,slender phlox,"Phlox gracilis ssp. gracilis, Phlox gracilis",Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Ericales,Polemoniaceae,127650,31324,Active,Navarretia atractyloides,,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Ericales,Polemoniaceae,127655,31329,Active,Navarretia hamata,hooked navarretia,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Ericales,Polemoniaceae,128456,31330,Active,Navarretia hamata ssp. hamata,hooked navarretia,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Ericales,Polemoniaceae,128458,31332,Active,Navarretia hamata ssp. leptantha,slender-flowered hooked navarretia,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Ericales,Polemoniaceae,127642,31317,Active,Navarretia mellita,honey-scented pincushionplant,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Ericales,Polemoniaceae,128467,31340,Active,Navarretia mitracarpa,downy navarretia,"Navarretia pubescens, Navarretia jaredii",Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Ericales,Polemoniaceae,829267,845264,Active,Navarretia ojaiensis,Ojai valley pincushionplant,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Ericales,Polemoniaceae,887385,845333,Active,Saltugilia splendens ssp. splendens,splendid gilia,"Gilia splendens, Gilia splendens ssp. splendens",Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Ericales,Primulaceae,121724,24043,Active,Anagallis arvensis,scarlet pimpernel,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Ericales,Primulaceae,153472,502107,Active,Dodecatheon clevelandii,shooting star,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Ericales,Primulaceae,198761,523974,Active,Dodecatheon clevelandii ssp. clevelandii,shooting star,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Ericales,Primulaceae,198765,523976,Active,Dodecatheon clevelandii ssp. patulum,padre's shootingstar,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Ericales,Primulaceae,198767,523977,Active,Dodecatheon clevelandii ssp. sanctarum,shooting star,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Ericales,Primulaceae,121717,24037,Active,Samolus parviflorus,water pimpernel,"Samolus floribundus, Samolus valerandi ssp. parviflorus",Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,163013,506810,Active,Acacia cyclops,coastal wattle,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,128282,26425,Active,Acacia dealbata,silver wattle,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,128286,26429,Active,Acacia longifolia,Sydney golden wattle,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,128289,26431,Active,Acacia melanoxylon,blackwood acacia,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,128294,26436,Active,Acacia retinodes,everblooming wattle,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,93704,182091,Active,Acacia saligna,golden wreath wattle,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,809077,820914,Active,Acmispon americanus var. americanus,Spanish clover,"Lotus purshianus, Lotus purshianus var. purshianus",Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,809299,821002,Active,Acmispon argophyllus var. argophyllus,silver lotus,Lotus argophyllus var. argophyllus,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,850341,820060,Active,Acmispon glabrus,deerweed,Lotus scoparius var. scoparius,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,809065,820902,Active,Acmispon grandiflorus var. grandiflorus,large-flowered lotus,"Lotus grandiflorus var. grandiflorus, Lotus grandiflorus",Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,809075,820912,Active,Acmispon maritimus var. maritima,coastal lotus,"Lotus salsuginosus, Lotus salsuginosus var. salsuginosus",Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,852511,820046,Active,Acmispon micranthus,San Diego lotus,"Lotus micranthus, Lotus hamatus",Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,852433,819968,Active,Acmispon strigosus,strigose lotus,Lotus strigosus,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,852515,820050,Active,Acmispon wrangelianus,Chile lotus,"Lotus subpinnatus, Lotus wrangelianus",Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,128311,26451,Active,Albizia lophantha,plume acacia,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,93001,182058,Active,Amorpha californica var. californica,false indigo,Amorpha californica,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,121456,25443,Active,Astragalus brauntonii,Braunton's rattle-weed,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,95341,192459,Active,Astragalus didymocarpus var. didymocarpus,common dwarf locoweed,Astragalus didymocarpus,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,122077,25520,Active,Astragalus gambelianus,Gambel's dwarf locoweed,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,96443,192732,Active,Astragalus pycnostachyus var. lanosissimus,Ventura marsh milkvetch,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,123087,25709,Active,Astragalus trichopodus,Santa Barbara milkvetch,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,97834,192786,Active,Astragalus trichopodus var. lonchus,Southern California locoweed,Astragalus trichopodus ssp. leucopsis,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,97837,192789,Active,Astragalus trichopodus var. phoxus,Santa Barbara locoweed,Astragalus trichopodus ssp. antisellii,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,97842,192793,Active,Astragalus trichopodus var. trichopodus,Santa Barbara milkvetch,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,152907,500998,Active,Bituminaria bituminosa,Arabian pea,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Fabales,Fabaceae,129172,26504,Active,Caesalpinia gilliesii,bird-of-paradise,,Present
